StudentID,student_name,gender,grade,school_name,reading_score,math_score
8630,RoyArnold,M,10th,HernandezHighSchool,68,98
8631,LisaBaker,F,9th,HernandezHighSchool,96,57
8632,JaimeSantana,F,9th,HernandezHighSchool,92,79
8633,AaronCrawford,M,10th,HernandezHighSchool,87,62
8634,ChadSimpson,M,12th,HernandezHighSchool,93,76
8635,DanielBaxter,M,10th,HernandezHighSchool,79,72
8636,TylerGalloway,M,11th,HernandezHighSchool,96,93
8637,MichellePatterson,F,9th,HernandezHighSchool,95,74
8638,CaseyCastro,F,11th,HernandezHighSchool,68,83
8639,JeffreyJensen,M,12th,HernandezHighSchool,89,88
8640,CraigAguirre,M,10th,HernandezHighSchool,71,64
8641,TracyPaul,M,10th,HernandezHighSchool,98,85
8642,AntonioGrant,M,9th,HernandezHighSchool,78,74
8643,AngelaMurray,F,9th,HernandezHighSchool,98,82
8644,SamanthaBaker,F,12th,HernandezHighSchool,90,76
8645,CaseyKelley,M,9th,HernandezHighSchool,76,64
8646,ErinSpencer,F,11th,HernandezHighSchool,75,98
8647,MarkDavidson,M,10th,HernandezHighSchool,77,58
8648,AllisonRobles,F,10th,HernandezHighSchool,64,56
8649,OliviaChan,F,9th,HernandezHighSchool,75,73
8650,AaronWeaver,M,10th,HernandezHighSchool,93,93
8651,DavidRoth,M,9th,HernandezHighSchool,99,99
8652,FrankHamilton,M,10th,HernandezHighSchool,65,73
8653,MrDennisDuke,M,11th,HernandezHighSchool,85,95
8654,SarahConrad,F,9th,HernandezHighSchool,95,86
8655,RebeccaMyers,F,11th,HernandezHighSchool,73,95
8656,DevonGarcia,M,9th,HernandezHighSchool,93,71
8657,ThomasSilva,M,10th,HernandezHighSchool,76,92
8658,BrandyJackson,F,9th,HernandezHighSchool,69,76
8659,VictoriaRamirez,F,10th,HernandezHighSchool,77,67
8660,LeslieTurner,F,10th,HernandezHighSchool,79,60
8661,CindyPhillips,F,9th,HernandezHighSchool,68,57
8662,SherryBenson,F,9th,HernandezHighSchool,90,73
8663,GarrettLynch,M,9th,HernandezHighSchool,79,66
8664,JohnElliott,M,12th,HernandezHighSchool,88,74
8665,CalebCrane,M,10th,HernandezHighSchool,79,60
8666,PatrickRobinson,M,12th,HernandezHighSchool,74,79
8667,AprilHorton,F,12th,HernandezHighSchool,86,82
8668,AmberLeon,F,12th,HernandezHighSchool,65,76
8669,KelseyCole,F,9th,HernandezHighSchool,99,68
8670,RichardBrewer,M,12th,HernandezHighSchool,80,57
8671,AlexanderDavis,M,10th,HernandezHighSchool,74,78
8672,DanielHughes,M,12th,HernandezHighSchool,76,84
8673,JoseMurray,M,12th,HernandezHighSchool,94,72
8674,BeckyHernandez,F,9th,HernandezHighSchool,93,80
8675,MorganRush,F,11th,HernandezHighSchool,82,99
8676,MichelleSanchez,F,11th,HernandezHighSchool,70,94
8677,HeatherGrant,F,9th,HernandezHighSchool,98,99
8678,AntonioSantos,M,9th,HernandezHighSchool,68,63
8679,JessicaMcconnell,F,10th,HernandezHighSchool,99,96
8680,TimothyMurphy,M,12th,HernandezHighSchool,96,74
8681,JonathanSalazar,M,12th,HernandezHighSchool,74,93
8682,JasonPacheco,M,12th,HernandezHighSchool,87,99
8683,RobertGonzalez,M,12th,HernandezHighSchool,78,93
8684,BrianTrujillo,M,9th,HernandezHighSchool,87,73
8685,MeganConner,F,10th,HernandezHighSchool,95,79
8686,SeanRose,M,9th,HernandezHighSchool,86,76
8687,CassandraBrown,F,10th,HernandezHighSchool,91,90
8688,AdamThomas,M,10th,HernandezHighSchool,77,65
8689,ConnieDavid,F,10th,HernandezHighSchool,91,80
8690,AustinPena,M,11th,HernandezHighSchool,64,84
8691,JosephMendoza,M,10th,HernandezHighSchool,70,55
8692,DavidWhitehead,M,10th,HernandezHighSchool,65,96
8693,DavidGross,M,9th,HernandezHighSchool,85,75
8694,TerryEllis,M,12th,HernandezHighSchool,68,62
8695,BriannaLogan,F,11th,HernandezHighSchool,86,95
8696,NicolasRyan,M,9th,HernandezHighSchool,75,74
8697,KeithYoung,M,9th,HernandezHighSchool,74,66
8698,AnthonyMarshall,M,11th,HernandezHighSchool,99,81
8699,JohnNguyen,M,11th,HernandezHighSchool,71,87
8700,JessicaJacobs,F,12th,HernandezHighSchool,75,76
8701,MicheleWise,F,11th,HernandezHighSchool,80,68
8702,TimothyBlack,M,10th,HernandezHighSchool,68,63
8703,MargaretFerrell,F,9th,HernandezHighSchool,94,58
8704,TiffanyPearson,F,10th,HernandezHighSchool,84,91
8705,KimberlyPrice,F,9th,HernandezHighSchool,75,92
8706,BrandonTaylor,M,9th,HernandezHighSchool,85,78
8707,IvanScott,M,12th,HernandezHighSchool,69,93
8708,TerryTaylor,M,9th,HernandezHighSchool,90,67
8709,JasonSparks,M,12th,HernandezHighSchool,84,56
8710,KimberlyJackson,F,10th,HernandezHighSchool,64,58
8711,ShelbyGreer,F,10th,HernandezHighSchool,98,70
8712,JosephMcgee,M,9th,HernandezHighSchool,97,59
8713,JustinSchmidt,M,10th,HernandezHighSchool,91,93
8714,MelissaMunoz,F,11th,HernandezHighSchool,72,99
8715,JamesBurns,M,11th,HernandezHighSchool,76,85
8716,JoshuaScott,M,12th,HernandezHighSchool,64,73
8717,JesusSullivan,M,12th,HernandezHighSchool,66,86
8718,BenjaminAustin,M,11th,HernandezHighSchool,83,80
8719,SonyaKnapp,F,10th,HernandezHighSchool,63,80
8720,NatashaGarrett,F,9th,HernandezHighSchool,82,99
8721,GregoryJohnson,M,12th,HernandezHighSchool,93,77
8722,AshleySmith,F,9th,HernandezHighSchool,63,87
8723,WilliamJenkins,M,10th,HernandezHighSchool,73,60
8724,DanielleMarsh,F,12th,HernandezHighSchool,63,94
8725,ChristopherFlemingMD,M,9th,HernandezHighSchool,92,84
8726,KelseyMora,F,12th,HernandezHighSchool,80,66
8727,LarryJones,M,11th,HernandezHighSchool,90,74
8728,JoseClark,M,9th,HernandezHighSchool,72,87
8729,ClaireWilson,F,11th,HernandezHighSchool,84,56
8730,KimGonzalez,F,11th,HernandezHighSchool,69,64
8731,WarrenBrown,M,10th,HernandezHighSchool,78,89
8732,NathanCooper,M,12th,HernandezHighSchool,69,64
8733,HeatherJackson,F,11th,HernandezHighSchool,93,82
8734,TonySmith,M,9th,HernandezHighSchool,81,93
8735,BrittanyMyers,F,9th,HernandezHighSchool,64,61
8736,JessicaFleming,F,10th,HernandezHighSchool,99,76
8737,CharlesCummings,M,11th,HernandezHighSchool,86,71
8738,LisaCole,F,10th,HernandezHighSchool,86,73
8739,KirkMurray,M,10th,HernandezHighSchool,70,60
8740,JamesRobinson,M,10th,HernandezHighSchool,67,74
8741,ArielRobbins,F,9th,HernandezHighSchool,69,96
8742,LindaWarren,F,11th,HernandezHighSchool,85,66
8743,SarahDillon,F,12th,HernandezHighSchool,75,75
8744,MistyBeckDDS,F,11th,HernandezHighSchool,97,61
8745,RickCaldwell,M,11th,HernandezHighSchool,94,70
8746,SabrinaMartinez,F,10th,HernandezHighSchool,70,81
8747,RobertPerry,M,10th,HernandezHighSchool,65,80
8748,AmandaKerr,F,11th,HernandezHighSchool,88,98
8749,JordanRamirez,M,11th,HernandezHighSchool,92,73
8750,SarahWoodard,F,12th,HernandezHighSchool,80,89
8751,WilliamWilkinson,M,9th,HernandezHighSchool,82,76
8752,EmilyClark,F,11th,HernandezHighSchool,72,93
8753,JeremyOconnor,M,11th,HernandezHighSchool,88,72
8754,AlexisArnold,F,12th,HernandezHighSchool,71,82
8755,JodyLloyd,F,9th,HernandezHighSchool,72,76
8756,WilliamDuffy,M,9th,HernandezHighSchool,83,75
8757,AnnetteOdonnell,F,11th,HernandezHighSchool,91,77
8758,KellyDuke,F,11th,HernandezHighSchool,69,76
8759,AmandaLutz,F,12th,HernandezHighSchool,97,57
8760,KristinaLee,F,11th,HernandezHighSchool,63,56
8761,JosephObrien,M,10th,HernandezHighSchool,82,81
8762,JoshuaHall,M,9th,HernandezHighSchool,92,86
8763,TaylorAyala,F,11th,HernandezHighSchool,94,82
8764,ReneePierce,F,12th,HernandezHighSchool,99,63
8765,ShannonBarnes,F,11th,HernandezHighSchool,91,65
8766,JoshuaMiller,M,9th,HernandezHighSchool,82,64
8767,ChristopherMora,M,10th,HernandezHighSchool,63,62
8768,VictorDavis,M,10th,HernandezHighSchool,82,98
8769,TrevorMartinez,M,9th,HernandezHighSchool,81,58
8770,MatthewBenjamin,M,11th,HernandezHighSchool,66,96
8771,SharonLloydDDS,F,11th,HernandezHighSchool,84,94
8772,CharlotteJones,F,10th,HernandezHighSchool,81,78
8773,MarcusJackson,M,10th,HernandezHighSchool,81,94
8774,DebraTaylor,F,9th,HernandezHighSchool,79,87
8775,MatthewDavis,M,9th,HernandezHighSchool,92,64
8776,BenjaminBates,M,11th,HernandezHighSchool,97,57
8777,DanielMorales,M,9th,HernandezHighSchool,79,99
8778,WilliamMeyer,M,11th,HernandezHighSchool,89,90
8779,AnthonyReyes,M,10th,HernandezHighSchool,74,67
8780,BrittanySmith,F,10th,HernandezHighSchool,70,57
8781,MichaelSmith,M,11th,HernandezHighSchool,76,58
8782,MrsLauraMaloneMD,F,11th,HernandezHighSchool,84,93
8783,KyleTurner,M,12th,HernandezHighSchool,97,64
8784,DerekGibbs,M,11th,HernandezHighSchool,96,88
8785,LeahLee,F,10th,HernandezHighSchool,81,80
8786,DeborahLloyd,F,11th,HernandezHighSchool,84,64
8787,MichaelOwens,M,10th,HernandezHighSchool,95,85
8788,MaryLutz,F,10th,HernandezHighSchool,90,70
8789,JosephKing,M,11th,HernandezHighSchool,83,80
8790,CynthiaAllison,F,12th,HernandezHighSchool,68,87
8791,DeniseReed,F,9th,HernandezHighSchool,97,68
8792,AllisonRodriguez,F,12th,HernandezHighSchool,92,71
8793,JoyceHarper,F,11th,HernandezHighSchool,66,57
8794,RaymondFranklin,M,11th,HernandezHighSchool,72,74
8795,PatriciaPotter,F,9th,HernandezHighSchool,91,66
8796,ShaneDecker,M,11th,HernandezHighSchool,84,80
8797,PamelaBaker,F,11th,HernandezHighSchool,95,94
8798,KeithBrown,M,10th,HernandezHighSchool,72,81
8799,EricMartinez,M,11th,HernandezHighSchool,72,90
8800,DonnaWard,F,9th,HernandezHighSchool,73,64
8801,CharlesSmith,M,9th,HernandezHighSchool,87,78
8802,PeterManning,M,10th,HernandezHighSchool,96,60
8803,JasonClay,M,9th,HernandezHighSchool,67,57
8804,AlexisBrown,F,12th,HernandezHighSchool,89,81
8805,MonicaDixon,F,9th,HernandezHighSchool,97,62
8806,CatherineRoss,F,10th,HernandezHighSchool,81,87
8807,JohnGarcia,M,12th,HernandezHighSchool,81,91
8808,KerryEvans,F,10th,HernandezHighSchool,95,99
8809,AlbertSmith,M,11th,HernandezHighSchool,75,78
8810,TinaHolden,F,9th,HernandezHighSchool,78,90
8811,RussellParker,M,11th,HernandezHighSchool,96,86
8812,TamaraMartinez,F,10th,HernandezHighSchool,70,79
8813,StacyMurray,F,11th,HernandezHighSchool,74,67
8814,WalterJohnson,M,10th,HernandezHighSchool,87,68
8815,OmarWalker,M,11th,HernandezHighSchool,66,73
8816,ChristopherBell,M,11th,HernandezHighSchool,89,96
8817,ErinStephenson,F,11th,HernandezHighSchool,64,66
8818,JosephGray,M,12th,HernandezHighSchool,97,80
8819,TaylorCochran,F,11th,HernandezHighSchool,68,58
8820,JohnMartinez,M,10th,HernandezHighSchool,93,78
8821,JulieEstrada,F,12th,HernandezHighSchool,93,60
8822,KathyGross,F,12th,HernandezHighSchool,65,88
8823,ChristinaPruitt,F,9th,HernandezHighSchool,81,99
8824,DanielMartinez,M,12th,HernandezHighSchool,71,59
8825,DesireeMoore,F,9th,HernandezHighSchool,90,78
8826,AliciaGray,F,9th,HernandezHighSchool,65,84
8827,JoshuaJordan,M,10th,HernandezHighSchool,93,66
8828,JuliaGutierrez,F,9th,HernandezHighSchool,84,89
8829,HelenCross,F,12th,HernandezHighSchool,66,63
8830,LeslieRodriguez,F,10th,HernandezHighSchool,91,82
8831,JamieWilliams,M,9th,HernandezHighSchool,95,74
8832,EricaStephenson,F,10th,HernandezHighSchool,74,95
8833,StephanieTaylor,F,9th,HernandezHighSchool,78,95
8834,MatthewFord,M,10th,HernandezHighSchool,71,90
8835,JackSerrano,M,9th,HernandezHighSchool,95,56
8836,JamesGarcia,M,10th,HernandezHighSchool,82,83
8837,KerryMahoney,F,9th,HernandezHighSchool,77,93
8838,PatriciaStein,F,12th,HernandezHighSchool,80,96
8839,MichaelJones,M,10th,HernandezHighSchool,69,56
8840,ShawnRamirez,M,9th,HernandezHighSchool,85,59
8841,LindseyRussell,F,12th,HernandezHighSchool,96,81
8842,JoannaMcmahon,F,9th,HernandezHighSchool,77,90
8843,JessicaBlack,F,11th,HernandezHighSchool,67,65
8844,SamuelBeck,M,10th,HernandezHighSchool,91,91
8845,JessicaGreen,F,9th,HernandezHighSchool,93,99
8846,FrederickHines,M,9th,HernandezHighSchool,94,91
8847,AnthonyOlson,M,10th,HernandezHighSchool,82,78
8848,StephanieFigueroa,F,9th,HernandezHighSchool,84,65
8849,SheilaShepherd,F,12th,HernandezHighSchool,68,68
8850,MichelleRhodes,F,9th,HernandezHighSchool,95,94
8851,JosephHunter,M,9th,HernandezHighSchool,78,87
8852,AnthonyPhillips,M,9th,HernandezHighSchool,90,96
8853,JessicaBentley,F,12th,HernandezHighSchool,79,95
8854,MatthewBruce,M,12th,HernandezHighSchool,96,82
8855,JohnRogers,M,11th,HernandezHighSchool,66,67
8856,SeanMoore,M,9th,HernandezHighSchool,69,56
8857,StephaniePayne,F,11th,HernandezHighSchool,86,91
8858,VanessaSmith,F,10th,HernandezHighSchool,73,96
8859,GabrielFloresMD,M,11th,HernandezHighSchool,95,55
8860,MatthewChen,M,12th,HernandezHighSchool,66,83
8861,SethDavis,M,11th,HernandezHighSchool,83,62
8862,SamanthaWilliams,F,10th,HernandezHighSchool,94,70
8863,JamesParks,M,9th,HernandezHighSchool,92,97
8864,KelliRamos,F,10th,HernandezHighSchool,65,91
8865,GabrielaCarey,F,9th,HernandezHighSchool,66,95
8866,VictorClark,M,12th,HernandezHighSchool,67,55
8867,MarkGreen,M,12th,HernandezHighSchool,70,70
8868,SarahLawson,F,10th,HernandezHighSchool,99,71
8869,WesleyHiggins,M,11th,HernandezHighSchool,65,68
8870,ChristinaWoods,F,11th,HernandezHighSchool,97,60
8871,SandraJenkins,F,10th,HernandezHighSchool,74,62
8872,StaceyWalker,F,11th,HernandezHighSchool,73,79
8873,AnthonyWright,M,11th,HernandezHighSchool,92,80
8874,AshleyHall,F,12th,HernandezHighSchool,85,82
8875,KevinThomas,M,10th,HernandezHighSchool,97,86
8876,NathanielMartinez,M,11th,HernandezHighSchool,98,91
8877,RachelNewman,F,12th,HernandezHighSchool,65,57
8878,DanielleSmith,F,12th,HernandezHighSchool,91,95
8879,ChristineVaughn,F,12th,HernandezHighSchool,63,67
8880,SeanLevine,M,11th,HernandezHighSchool,63,78
8881,JamesSnyder,M,11th,HernandezHighSchool,88,91
8882,JessicaRogers,F,9th,HernandezHighSchool,72,61
8883,JuliaRomero,F,12th,HernandezHighSchool,75,63
8884,ScottBeard,M,9th,HernandezHighSchool,91,69
8885,MatthewWilliams,M,11th,HernandezHighSchool,99,62
8886,JenniferMathews,F,9th,HernandezHighSchool,84,57
8887,KristinCollins,F,9th,HernandezHighSchool,65,95
8888,JuanCole,M,11th,HernandezHighSchool,75,66
8889,GeorgeMartin,M,10th,HernandezHighSchool,71,65
8890,CatherineNorris,F,9th,HernandezHighSchool,91,88
8891,KellyHolt,F,9th,HernandezHighSchool,77,67
8892,JackKelly,M,9th,HernandezHighSchool,80,63
8893,WayneDavis,M,11th,HernandezHighSchool,90,56
8894,StephanieCampos,F,10th,HernandezHighSchool,80,85
8895,GabrielleBurns,F,11th,HernandezHighSchool,72,84
8896,MichaelWatts,M,9th,HernandezHighSchool,80,98
8897,MichaelClark,M,12th,HernandezHighSchool,69,75
8898,ClaudiaJuarez,F,9th,HernandezHighSchool,76,79
8899,EvanFloyd,M,9th,HernandezHighSchool,84,73
8900,MichaelGibbs,M,10th,HernandezHighSchool,96,87
8901,JesseSandoval,M,9th,HernandezHighSchool,67,96
8902,JenniferGray,F,9th,HernandezHighSchool,98,61
8903,AliciaSuarez,F,11th,HernandezHighSchool,64,72
8904,CynthiaBurke,F,9th,HernandezHighSchool,74,82
8905,JohnThomas,M,9th,HernandezHighSchool,80,56
8906,JenniferHayes,F,9th,HernandezHighSchool,82,72
8907,DavidHardy,M,10th,HernandezHighSchool,90,79
8908,RalphKrueger,M,9th,HernandezHighSchool,67,88
8909,AlexMayer,M,10th,HernandezHighSchool,93,83
8910,BrianLee,M,11th,HernandezHighSchool,87,83
8911,MatthewAlvarado,M,11th,HernandezHighSchool,66,85
8912,TaylorCombs,F,12th,HernandezHighSchool,78,71
8913,BrookeMahoney,F,12th,HernandezHighSchool,67,93
8914,KevinRamos,M,9th,HernandezHighSchool,99,80
8915,KellyRodriguez,F,11th,HernandezHighSchool,92,84
8916,DylanHoffman,M,12th,HernandezHighSchool,65,81
8917,DeborahHarrison,F,11th,HernandezHighSchool,91,57
8918,JohnMoses,M,10th,HernandezHighSchool,83,81
8919,BrandonMack,M,11th,HernandezHighSchool,80,62
8920,TonyaWood,F,11th,HernandezHighSchool,82,62
8921,JeffreyEllison,M,11th,HernandezHighSchool,90,70
8922,CharlesBailey,M,10th,HernandezHighSchool,81,71
8923,KathrynHughes,F,10th,HernandezHighSchool,86,91
8924,JustinNguyen,M,12th,HernandezHighSchool,98,77
8925,RobertLarson,M,9th,HernandezHighSchool,77,67
8926,DerekMoore,M,10th,HernandezHighSchool,70,97
8927,KimberlyGilmore,F,9th,HernandezHighSchool,89,99
8928,BruceMendez,M,9th,HernandezHighSchool,70,59
8929,JamesMorris,M,9th,HernandezHighSchool,94,71
8930,DonnaJohnson,F,12th,HernandezHighSchool,98,73
8931,AndrewSherman,M,11th,HernandezHighSchool,93,68
8932,LauraBerry,F,9th,HernandezHighSchool,88,80
8933,LaurenReed,F,12th,HernandezHighSchool,74,65
8934,ShannonLeon,F,9th,HernandezHighSchool,99,57
8935,AlexanderFarrell,M,11th,HernandezHighSchool,79,61
8936,KennethYoung,M,9th,HernandezHighSchool,77,84
8937,RussellGallegos,M,10th,HernandezHighSchool,99,92
8938,JohnMiller,M,10th,HernandezHighSchool,72,79
8939,JerryHanson,M,9th,HernandezHighSchool,67,85
8940,AllisonGonzalez,F,11th,HernandezHighSchool,77,70
8941,JacquelineRyan,F,12th,HernandezHighSchool,86,92
8942,DonnaBerry,F,10th,HernandezHighSchool,80,74
8943,MarieMason,F,9th,HernandezHighSchool,73,92
8944,MelissaHumphrey,F,11th,HernandezHighSchool,76,77
8945,MartinHanna,M,12th,HernandezHighSchool,64,75
8946,AnthonyKline,M,10th,HernandezHighSchool,99,82
8947,DebbieHarper,F,11th,HernandezHighSchool,83,94
8948,AndreaDavenport,F,11th,HernandezHighSchool,99,74
8949,JulieGonzalez,F,11th,HernandezHighSchool,67,97
8950,AnthonyWeaver,M,11th,HernandezHighSchool,82,98
8951,AshleyMacias,F,11th,HernandezHighSchool,92,94
8952,SarahHill,F,11th,HernandezHighSchool,85,99
8953,ChristopherJimenez,M,10th,HernandezHighSchool,73,69
8954,DennisWhite,M,11th,HernandezHighSchool,85,57
8955,AngelicaWilcox,F,10th,HernandezHighSchool,80,90
8956,KaylaBryan,F,9th,HernandezHighSchool,88,72
8957,JefferyGomez,M,10th,HernandezHighSchool,92,94
8958,AngelaAndersen,F,9th,HernandezHighSchool,84,86
8959,JudySmith,F,11th,HernandezHighSchool,81,98
8960,PeterSanchez,M,11th,HernandezHighSchool,69,85
8961,ShelbyRoberts,F,12th,HernandezHighSchool,77,55
8962,LisaPatel,F,10th,HernandezHighSchool,68,76
8963,AnnDonaldson,F,10th,HernandezHighSchool,82,87
8964,BrookeNguyen,F,12th,HernandezHighSchool,89,96
8965,SamuelChase,M,12th,HernandezHighSchool,96,88
8966,JohnnyMercado,M,10th,HernandezHighSchool,81,93
8967,LindaRowland,F,11th,HernandezHighSchool,86,67
8968,JustinGarcia,M,9th,HernandezHighSchool,89,70
8969,JamesLucas,M,11th,HernandezHighSchool,78,86
8970,LaurieHoffman,F,10th,HernandezHighSchool,72,59
8971,AshleyRoberts,F,9th,HernandezHighSchool,67,73
8972,JenniferHouston,F,9th,HernandezHighSchool,69,67
8973,DanielHanson,M,10th,HernandezHighSchool,87,97
8974,ChadRomero,M,11th,HernandezHighSchool,70,60
8975,JacquelineEscobar,F,10th,HernandezHighSchool,64,89
8976,CynthiaCortez,F,11th,HernandezHighSchool,80,58
8977,MichaelWilliams,M,12th,HernandezHighSchool,88,59
8978,AmyHill,F,11th,HernandezHighSchool,94,82
8979,RussellBennett,M,12th,HernandezHighSchool,76,70
8980,PamelaLee,F,11th,HernandezHighSchool,88,58
8981,JessicaRichardson,F,12th,HernandezHighSchool,82,71
8982,ShannonButler,F,9th,HernandezHighSchool,98,99
8983,MarkGallegos,M,9th,HernandezHighSchool,78,86
8984,VictoriaKelly,F,11th,HernandezHighSchool,98,79
8985,AmandaAllison,F,9th,HernandezHighSchool,63,71
8986,SheilaMatthews,F,10th,HernandezHighSchool,72,73
8987,CliffordGoodman,M,12th,HernandezHighSchool,85,58
8988,JessicaHerrera,F,10th,HernandezHighSchool,94,72
8989,PeggyMcclain,F,10th,HernandezHighSchool,87,90
8990,DeborahCameron,F,10th,HernandezHighSchool,96,91
8991,JamesSmith,M,12th,HernandezHighSchool,74,84
8992,SaraMitchell,F,11th,HernandezHighSchool,64,82
8993,RachelSparks,F,9th,HernandezHighSchool,75,79
8994,KaitlynPatel,F,9th,HernandezHighSchool,92,74
8995,JacobDavis,M,9th,HernandezHighSchool,95,60
8996,WilliamSchaefer,M,12th,HernandezHighSchool,96,56
8997,LeeMcclure,M,11th,HernandezHighSchool,80,79
8998,RonaldBarry,M,9th,HernandezHighSchool,68,68
8999,AllisonSanford,F,9th,HernandezHighSchool,92,68
9000,DianaGuzman,F,9th,HernandezHighSchool,74,79
9001,KyleWalkerMD,M,10th,HernandezHighSchool,98,56
9002,DanielOwens,M,9th,HernandezHighSchool,72,87
9003,NicoleAnderson,F,9th,HernandezHighSchool,82,82
9004,BrandonBailey,M,12th,HernandezHighSchool,94,79
9005,BrianChase,M,9th,HernandezHighSchool,95,97
9006,MaryMartin,F,10th,HernandezHighSchool,85,89
9007,ChristianMcknight,M,11th,HernandezHighSchool,74,75
9008,LeslieBurgess,F,12th,HernandezHighSchool,92,78
9009,MichelleLee,F,9th,HernandezHighSchool,70,76
9010,MelindaMoore,F,12th,HernandezHighSchool,79,96
9011,StephanieWilson,F,9th,HernandezHighSchool,98,91
9012,KatherineJackson,F,9th,HernandezHighSchool,92,91
9013,JohnMoore,M,11th,HernandezHighSchool,79,64
9014,JenniferCobb,F,12th,HernandezHighSchool,90,80
9015,JoelRichardson,M,11th,HernandezHighSchool,99,64
9016,AdrianRichardson,M,9th,HernandezHighSchool,95,55
9017,MarisaKent,F,12th,HernandezHighSchool,90,65
9018,ThomasMunoz,M,10th,HernandezHighSchool,93,96
9019,FredRollins,M,9th,HernandezHighSchool,79,79
9020,JenniferBarton,F,9th,HernandezHighSchool,92,92
9021,TracyBishop,F,10th,HernandezHighSchool,79,78
9022,LisaThompson,F,9th,HernandezHighSchool,93,99
9023,JasonNorris,M,10th,HernandezHighSchool,69,73
9024,PaulaMartinez,F,11th,HernandezHighSchool,63,66
9025,LauraHenry,F,9th,HernandezHighSchool,97,69
9026,MarkHolland,M,9th,HernandezHighSchool,94,79
9027,CalebOliverMD,M,12th,HernandezHighSchool,65,75
9028,PatrickJohnson,M,11th,HernandezHighSchool,78,91
9029,ZacharyTorres,M,10th,HernandezHighSchool,73,88
9030,TimothyHill,M,12th,HernandezHighSchool,82,68
9031,JenniferLi,F,11th,HernandezHighSchool,97,66
9032,MarthaRojas,F,9th,HernandezHighSchool,74,63
9033,BlakeBlack,M,9th,HernandezHighSchool,84,75
9034,MarkHood,M,12th,HernandezHighSchool,99,79
9035,CharlesThomas,M,10th,HernandezHighSchool,95,56
9036,LorraineMclaughlin,F,9th,HernandezHighSchool,70,99
9037,KendraButler,F,11th,HernandezHighSchool,65,89
9038,RoyHuber,M,9th,HernandezHighSchool,77,77
9039,YvetteReyes,F,10th,HernandezHighSchool,83,59
9040,ColtonWade,M,9th,HernandezHighSchool,74,66
9041,KimberlyGarcia,F,10th,HernandezHighSchool,85,96
9042,EdwardOwens,M,12th,HernandezHighSchool,74,64
9043,ConnorUnderwood,M,11th,HernandezHighSchool,88,75
9044,TinaVargas,F,9th,HernandezHighSchool,77,97
9045,MatthewUnderwood,M,11th,HernandezHighSchool,65,98
9046,AlexanderClark,M,10th,HernandezHighSchool,63,68
9047,DanielManning,M,12th,HernandezHighSchool,83,66
9048,RoyJones,M,10th,HernandezHighSchool,67,76
9049,MichaelWatson,M,10th,HernandezHighSchool,94,60
